Title,Link,Upload Date,View Count
ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,https://www.youtube.com/watch?v=jg9gjj_u8NE&pp=ygUKa29yZWEgZm9vZA%3D%3D,1일 전,조회수 6.5천회
Illusion🤣   @Byungari 병아리언니  #korean #food #tiktok  #shorts,https://www.youtube.com/shorts/mMwnT3PDq14,1년 전,조회수 29만회
삼땡라면에 계랸3개 [엄마 나 이렇게 먹어] #korea #food #shorts #ramyeon,https://www.youtube.com/shorts/Vdq1TfXU56Y,1년 전,조회수 3만회
매생이 #매생이국 #매생이 #겨울국 #국 #shorts #korea #food,https://www.youtube.com/shorts/UoiTvXC4RTY,1년 전,조회수 601만회
Eating ______ Calories in a Korean Convenience Store!,https://www.youtube.com/shorts/pdDcZZFD9zo,2년 전,조회수 1.2만회
"Epic KOREAN STREET FOOD MARKET TOUR in Seoul! (GwangJang Market, South Korea)",https://www.youtube.com/watch?v=bx0u67Mj5bY&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 3036만회
#mukbang korean food Asmr|#full Creamy crepe cake||#Asmr Chinese eating show||#short,https://www.youtube.com/shorts/FGDnvf3jq4I,13년 전,조회수 640만회
amazing Korean street food pasta seeling #food #pastamaker #delicious,https://www.youtube.com/shorts/EdEt8VKoA4A,6일 전,조회수 3만회
"순대공장의 압도적인 대량생산 현장! / HACCP 인증, 농림축산부 장관상 수상",https://www.youtube.com/watch?v=Ze8RdUpviCM&pp=ygUKa29yZWEgZm9vZA%3D%3D,8일 전,조회수 158만회
새벽에 배고파서 편의점 10만원치 털었더니.. 직원이 놀랬습니다😱ㅋㅋㅋㅣ편의점 먹방 MUKBANG  Convenience store food mukbang Eating show,https://www.youtube.com/watch?v=_QufAhE3UEw&pp=ygUKa29yZWEgZm9vZA%3D%3D,8년 전,조회수 508만회
South Korea's food goes global,https://www.youtube.com/watch?v=f0fbZLtDN7w&pp=ygUKa29yZWEgZm9vZA%3D%3D,11일 전,조회수 753만회
Eating ONLY Korean Convenience Store Food For 24 Hours!!!,https://www.youtube.com/watch?v=zDzH-NF_EE8&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 7602만회
mukbang korean food Asmr|#full creamy cake||#Asmr Chinese eating show||#shor,https://www.youtube.com/shorts/jszKssQCilA,2년 전,조회수 483회
"모짜렐라 치즈 듬뿍담긴 미친 가성비, 줄서서 먹는다는 모짜렐라 치즈 콘소세지 핫도그 / 구리 핫도그 - 한국 길거리 음식",https://www.youtube.com/watch?v=38LuyLaWAJc&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 63회
신기한 대량생산 과정! 음식 공장 영상 몰아보기 / amazing food factory in korea!,https://www.youtube.com/watch?v=mnG8TPAqHfg&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 3.8천회
korean fried chicken in KOREA🇰🇷 #shorts #먹방 #치킨 #korea #food,https://www.youtube.com/shorts/1bGC6Jy07-Q,4일 전,조회수 186만회
샤브샤브 학교회식 #korea #food #life,https://www.youtube.com/shorts/7Hg8dDoJWGo,1년 전,조회수 5.1만회
What Ate for Lunch at the office in korea #koreafoodie #koreafood #food #seoulfoodie,https://www.youtube.com/shorts/lXKYi5mGCe0,4년 전,조회수 4.9천회
MIND BLOWING Korea CHEAP EATS & HIDDEN GEMS in Seoul | UNDER $3!,https://www.youtube.com/watch?v=ZlB6n6O9m7w&t=298s&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 2857만회
What we know about North Korea’s food shortages | Al Jazeera Newsfeed,https://www.youtube.com/watch?v=2YYmZFgQAqs&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 6489만회
eating ONLY Korean food for a day in NYC,https://www.youtube.com/watch?v=zFE38nnfCcc&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 3.1천회
How to eat chicken,https://www.youtube.com/shorts/MAkRd57FKKc,2년 전,조회수 558만회
슬라임과 함께하는 편의점먹방  스톱모션! 😋Korean Convenience store food MUKBANG with SLIME!😋,https://www.youtube.com/watch?v=vNkV-I6HFag&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 575만회
한식뷔페 Korean buffet pt85,https://www.youtube.com/shorts/05pjx5f_K7Y,3일 전,조회수 468회
더블 치즈 팬케이크 - 한국 길거리 음식 #short,https://www.youtube.com/shorts/0dQonkmCpxg,6일 전,조회수 1만회
"직접 뽑아 만드는 차돌 떡볶이, 모듬튀김 / homemade tteokbokki, fried food - korean street food",https://www.youtube.com/watch?v=jSgL-IB7I2U&pp=ygUKa29yZWEgZm9vZA%3D%3D,8개월 전,조회수 97만회
"What I eat in a day in 대전, Korea #korea #food",https://www.youtube.com/shorts/-Nnr4fhhIvI,1년 전,조회수 415회
Best korean food #korea #food #comedyvideo #reaction 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,https://www.youtube.com/shorts/Hv16YXsEEio,2주 전,조회수 62만회
"대한민국 최초 야시장이래요😮부산 깡통 야시장 먹방 | 솥뚜껑 삼겹살, 가래떡 떡볶이, 반쎄오, 차돌박이 야끼우동, 소고기 불초밥, 스카치에그 Korean Market Mukbang",https://www.youtube.com/watch?v=geSfDan6gc0&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 1166만회
Korean spicy crab noodle soup 🍜 😋 #korea #food,https://www.youtube.com/shorts/vqGuckwAV8w,4일 전,조회수 27만회
What does food tell us about North Korea? | Fork the System,https://www.youtube.com/watch?v=iX6WvrzSiYI&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 9207만회
🤔 WHO is BETTER at eating rice? Koreans vs.Indians //  indian food eating mukbang show challenge,https://www.youtube.com/shorts/tD1lJrNy2A8,5일 전,조회수 1233만회
shopping in korea vlog 🇰🇷 grocery food haul with prices 🥬 snacks unboxing & cooking,https://www.youtube.com/watch?v=QJIwws_kk-Q&pp=ygUKa29yZWEgZm9vZA%3D%3D,12일 전,조회수 190만회
Ponyo Ramen by studio Ghibli!🍜 #cooking #ramen #ramennoodles #anime #studioghibli #food #japan,https://www.youtube.com/shorts/fkzESUfv6Bs,9일 전,조회수 1.9만회
만드는 방법 가래떡 + 떡볶이 (매우 쉬운) Tteokbokki + Rice Cake [Super Easy],https://www.youtube.com/watch?v=UxpWM7ISoUM&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 57회
"봄 되면 꼭 먹는 봄나물 전 - 메밀 미나리전 5,000원 - 한국 길거리 음식 #shorts",https://www.youtube.com/shorts/DibONZPZKyI,2년 전,조회수 387만회
수제 치즈 소스로 만든 미국식 딥치즈 더블 버거 - Korean Street Food,https://www.youtube.com/watch?v=Nbo4qT-OrRc&pp=ygUKa29yZWEgZm9vZA%3D%3D,6년 전,조회수 1243만회
#korea #food #숏밥스 #밥처럼음악처럼 #music #eat #delicious #계란찜 #살아있네 #맛집 #좋아요 #구독 #please,https://www.youtube.com/shorts/0ZVjJTlkODc,1년 전,조회수 248회
"vlog | 마트에서 장보고 🥒든든한 집밥 요리, 강연 다녀온 후 후추랑 낮잠, 새콤달콤 사과잼🍎",https://www.youtube.com/watch?v=sPZJzirIRjM&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 3.8만회
Korean Convenience Store Food Mukbang 주황색 편의점 디저트 아이스크림 젤리 먹방! ORANGE DESSERT JELLY CANDY | HIU 하이유,https://www.youtube.com/watch?v=HN0gSqRgEts&pp=ygUKa29yZWEgZm9vZA%3D%3D,5개월 전,조회수 3.3천회
🇰🇷𝓚𝓞𝓡𝓔𝓐 𝓕𝓞𝓞𝓓 𝓡𝓔𝓛𝓐𝓨 📝5탄 - 다물꼬치#맛집 #캠핑요리 #꼬치 #이자카야 #협찬,https://www.youtube.com/shorts/JwGShYYwITc,1년 전,조회수 1336만회
Korean Street Food! Korean style popular street food collection Korean Street Food,https://www.youtube.com/watch?v=V2CZ3DJM8G0&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 535회
한국 대표 음식 삼겹살 korea food / 권프로티비,https://www.youtube.com/shorts/zaGAEEotYHo,1년 전,조회수 871만회
직접 만든 버섯 해물찜 먹방! 팽이버섯 오징어 낙지 쭈꾸미 새우 SPICY SEAFOOD BOIL 🐙🦑 MUSHROOM EATING ASMR MUKBANG,https://www.youtube.com/watch?v=Vsv2w5_26Eg&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 6.7천회
#강원도 #맛집 #손두부 #korea #food #diet,https://www.youtube.com/shorts/in5WI6gepAA,2년 전,조회수 6.2만회
장 날이면 쉴새없는 가성비 시장 횟집 ! 현란한 달인의 회썰기 스킬 ! | Korean Market Fish Cutting Master ! | Korean Street Food,https://www.youtube.com/watch?v=4RsZUd_ijPY&pp=ygUKa29yZWEgZm9vZA%3D%3D,6개월 전,조회수 1.3만회
Best food in Korean🇰🇷 convenience store #asmr #mukbang #korea #food #ramen #kimbap #buldak #kfood,https://www.youtube.com/shorts/5w4zJoLpL-w,1년 전,조회수 85만회
"자취생 아침메뉴 - 당근라페 샌드위치 🥕 korean cooking videos at home, what i eat in a day korean vlog",https://www.youtube.com/shorts/JJj5Iw842Cw,4년 전,조회수 3.3천회
#koreanfood #food #foodie #korean #korea #mukbang,https://www.youtube.com/shorts/2NNo-ZjpBqk,7일 전,조회수 25만회
Trying Indian 🇮🇳Food in Korea: Samosas #shorts #foodie #eating #indianfood #mukbang #asmr,https://www.youtube.com/shorts/zpfucxfj9p8,3년 전,조회수 1.1만회
Korean food #minivolgs #korea #koreanfood #corndog #viral #shorts #short #food #foodie #viralshorts,https://www.youtube.com/shorts/5aFGTnOjHgY,3년 전,조회수 1272만회
1시간 순삭! 압도적인 스케일의 한국 학교 급식부터 식품공장 길거리음식 대량생산 몰아보기 / School Lunch & Food Factory / korean street food,https://www.youtube.com/watch?v=b9ExuwT_7HE&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 112만회
korean fast food #맛있는 #korea #food #맛집 #koreantourism #먹방 #먹기 #식단 #한국 #mukbang #habibi #beef #1k,https://www.youtube.com/shorts/LpRC_harALo,3일 전,조회수 5.4천회
김밥을 처음 먹어본 스파이더맨 배우 톰 홀랜드의  반응?!,https://www.youtube.com/shorts/hCZp06Mln6k,1년 전,조회수 4797만회
김밥으로 난리난 미국에서 한국음식 팔자 초대박난 현재 근황 ㄷㄷ.. (미국 현지 반응),https://www.youtube.com/watch?v=hwUxoJYrlIE&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 12만회
#중국집 #울면 #korea #food #shorts,https://www.youtube.com/shorts/H5cUASzur64,11년 전,조회수 9.3천회
고슬고슬 중화 계란볶음밥 / egg fried rice - korean street food,https://www.youtube.com/watch?v=9KZsgt5ENB4&pp=ygUKa29yZWEgZm9vZA%3D%3D,2일 전,조회수 425회
Ich habe die BESTEN Food Hotspots in Korea getestet! 🇰🇷,https://www.youtube.com/watch?v=zbIN6WmDigw&pp=ygUKa29yZWEgZm9vZA%3D%3D,9일 전,조회수 5천회
아주 맛있는^^ #asmrfood #koreanfood #korea #food #편의점 #라면 ❤,https://www.youtube.com/shorts/-Ke-YO5Zdew,4일 전,조회수 41회
북해도 임연수 작업~~🙌😍😋 #korea #food #india #china #japan #usa #fish #shorts #youtubeshorts,https://www.youtube.com/shorts/RWLVxpIpZFo,7일 전,조회수 1만회
#고속터미널10층 #포석정            #Korea food      #Shorts,https://www.youtube.com/shorts/Zl8ST7kRlyo,2일 전,조회수 2.7천회
Top 4 Korean Food You Need To Try,https://www.youtube.com/shorts/PssA_0GqDX0,4년 전,조회수 3.3만회
korea LOVES chicken #koreafood #travelseason #friedchicken,https://www.youtube.com/shorts/Zm53jxOIrjY,7년 전,조회수 2.8만회
Korean noodles🍜😋🤤🫶.  #experiment #reels #love #pablic #korea #koreannoodles #viral #newshorts,https://www.youtube.com/shorts/rd_EANP50Kg,4년 전,조회수 428회
Korea Food Expedition  3 / 4,https://www.youtube.com/watch?v=7JDvdEsqBuE&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 1.9만회
한국에서 가장 인기있는 길거리 음식 몰아보기! / Popular Korean Street food Collection!,https://www.youtube.com/watch?v=BxRzTDKvVjo&pp=ygUKa29yZWEgZm9vZA%3D%3D,2년 전,조회수 23만회
모듬전 비 오는 날 위로가 되는 음식 #food #korea #맛집 #koreafood #먹방 #kfood #yummy #koreanfood,https://www.youtube.com/shorts/7OmSfJlKx0Q,2년 전,조회수 619만회
동탄 치즈폭탄 피자! 각종 SNS에서 떠오르는 핫 한 맛집! 치즈 어디까지 늘어나는거야 / 동탄맛집 농가의하루 치즈폭탄피자,https://www.youtube.com/watch?v=wHRVxAZuTsE&pp=ygUKa29yZWEgZm9vZA%3D%3D,6년 전,조회수 74회
"seoul vlog 🍢 trying korea's #1 street food market (and more! chill, rainy day)",https://www.youtube.com/watch?v=6LhzwP7Kl8w&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 3회
#mukbang korean food Asmr||#full creamy full chocolate cake||#Asmr Chinese eating show||#short,https://www.youtube.com/shorts/jHTLuF5qT-c,6일 전,조회수 5.3천회
대구맛집 압구정편의점 수성못 #daegu #맛집 #koreafood #food #daegufood #koreanfood #yummy #수성못 #대구맛집 #shorts #korea,https://www.youtube.com/shorts/DvHBWjifLQE,5년 전,조회수 1282만회
#korea #food #맛집 #숏밥스 #밥처럼음악처럼 #music #eat #delicious #초밥 #꿩 #요리 #코스요리 #구독 #좋아요,https://www.youtube.com/shorts/o3wQaI9f--c,3년 전,조회수 6.9천회
🧈 길거리 토스트 도시락 🥪 #도시락 #lunchbox  #bento #koreafood,https://www.youtube.com/shorts/FhL6_7bGNpU,4개월 전,조회수 27만회
KOREAN STREET FOOD - 광장 시장 거리 음식 여행 서울 South Korea | 최고 매운 한국 음식(Luke Martin),https://www.youtube.com/watch?v=cVZheE7mNR4&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 23만회
[Korea Food]5분이면 만드는 계란마요네즈덮밥 만들기 Egg mayonnaise rice,https://www.youtube.com/watch?v=AVi3cY3W0y4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 412회
"best korean street food: cheesy tteokbokki, korean spicy rice cakes and eomuk, korean fish cakes 먹방",https://www.youtube.com/shorts/Z_WS7thX8lw,2일 전,조회수 232회
Trying Malaysian 🇲🇾Food for the first time in Korea ASMR 😋Char Kuey Teow #foodie #mukbangasmr,https://www.youtube.com/shorts/fKAcHdO1_p8,4일 전,조회수 34만회
#mukbang #eattingsounds #koreafood,https://www.youtube.com/shorts/hZ7LbAPFoaU,10일 전,조회수 1119만회
#korea#food#누룽지삼계탕,https://www.youtube.com/shorts/ajmbCiZ9lJg,1개월 전,조회수 414만회
Korean Corn Dog /Hot Dog - Famous Korean Street Food Recipe by Food Fusion,https://www.youtube.com/watch?v=H_xRAwF-XhE&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 25만회
ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 & 핫도그 & 김밥 FIRE Noodle & HOT DOG & GIMBAB EATING SOUND!,https://www.youtube.com/watch?v=vNBt7b80UpA&pp=ygUKa29yZWEgZm9vZA%3D%3D,4년 전,조회수 1.5만회
"간만에 먹는 푸짐한 집밥 한 상! 제육볶음, 양미리조림, 콩자반 한식 먹방! (Korean homemade foods) 요리&먹방!! - Mukbang eating show",https://www.youtube.com/watch?v=RBtyaEDxzWs&pp=ygUKa29yZWEgZm9vZA%3D%3D,7년 전,조회수 5.6만회
