,Title,Link,Upload Date,View Count,Absolute Upload Date
390,불닭 🔥 문어 낙지 해물 볶음면 🐙 Spicy Buldak Sauce Octopus Seafood Boil & Korean Ramen Mukbang ASMR Ssoyoung,https://www.youtube.com/watch?v=aJe3BUkP4AE&pp=ygUKa29yZWEgZm9vZA%3D%3D,3일 전,조회수 4.7천회,2024-06-28 00:00:00
391,“삼일간 숙성시킨 도우만 사용해요” 트럭에서 만들어지는 이탈리안 화덕피자 / Italian Pizza Baked in a Truck - Korean Food [ASMR],https://www.youtube.com/watch?v=lhSV2HfX__E&pp=ygUKa29yZWEgZm9vZA%3D%3D,8개월 전,조회수 47만회,2023-11-04 00:00:00
392,[INDIA VS KOREA VS AMERICA] People Try Each Other's School Lunch!! (Swap School Lunch) | FT. X:IN,https://www.youtube.com/watch?v=cshCHGpp7vQ&pp=ygUKa29yZWEgZm9vZA%3D%3D,2주 전,조회수 1941만회,2024-06-17 00:00:00
393,엽떡에서 만든 두번째 맛집? #보끔당 #엽닭 #엽떡 #spicyfood #koreafood #야식,https://www.youtube.com/shorts/Bkfq4si-0J8,1년 전,조회수 758만회,2023-07-02 00:00:00
394,Only Eating _____ Ice Creams From a Korean Convenience Store! Part 5,https://www.youtube.com/shorts/NUkSbeTtZHE,6개월 전,조회수 1.7만회,2024-01-03 00:00:00
395,Only eating Indian food for a full day! #foodie #shorts #indianfood #india #eating,https://www.youtube.com/shorts/QZmDvHw4M3Q,1년 전,조회수 594만회,2023-07-02 00:00:00
396,🇰🇷 CVS FOOD CHALLENGE | BLACK FOOD ONLY ~ vlog,https://www.youtube.com/watch?v=ibEcjMrImjs&pp=ygUKa29yZWEgZm9vZA%3D%3D,3년 전,조회수 3.4천회,2021-07-02 00:00:00
397,7-Eleven Japan VS AUS VS Korea #7eleven #conveniencestore,https://www.youtube.com/shorts/91WP-eJ41OU,1년 전,조회수 5478만회,2023-07-02 00:00:00
398,ASMR MUKBANG 편의점 불닭볶음면 떡볶이 핫도그 먹방 & 레시피 FIRE NOODLES AND Tteokbokki EATING SOUND!,https://www.youtube.com/watch?v=Tg5wGc3VDDg&pp=ygUKa29yZWEgZm9vZA%3D%3D,13일 전,조회수 434회,2024-06-18 00:00:00
399,"LA vlog | what i eat in CA | korean food, tteokbokki, bingsoo, sashimi, old ferry donut, ice cream",https://www.youtube.com/shorts/_zwRfihal-w,13일 전,조회수 68만회,2024-06-18 00:00:00
400,ASMR MUKBANG 편의점 핵불닭 미니!! 떡볶이 & 핫도그 & 김밥 FIRE Noodle & HOT DOG & GIMBAP EATING SOUND!,https://www.youtube.com/watch?v=Ga6Uu00JNC4&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 1.1억회,2023-07-02 00:00:00
401,엄마랑 주말 데이트 #koreafood #food #yummy #korea #pizza #kfood #먹방 #salad #friedrice #restaurant,https://www.youtube.com/shorts/47WXy6x7x1M,2주 전,조회수 1900만회,2024-06-17 00:00:00
402,FOOD SWAP: Korean Food & Malaysian Food,https://www.youtube.com/watch?v=J4Ct-FJN6B0&pp=ygUKa29yZWEgZm9vZA%3D%3D,4일 전,조회수 757만회,2024-06-27 00:00:00
403,Street food pastry #shorts #foodshorts #nafizafood #food #youtubeshorts,https://www.youtube.com/shorts/PFRW8P7HjOs,6일 전,조회수 44만회,2024-06-25 00:00:00
404,ASMR MUKBANG 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 FRIED CHICKEN AND FIRE NOODLES EATING SOUND!,https://www.youtube.com/watch?v=3NBnUqK1Jg0&pp=ygUKa29yZWEgZm9vZA%3D%3D,13년 전,조회수 71만회,2011-07-05 00:00:00
405,"Yummy BIG Burgers, Hand Pressed - Korean Street Food #shortsvideo",https://www.youtube.com/shorts/_0MvsDlEesk,2개월 전,조회수 12만회,2024-05-02 00:00:00
406,Surviving on Delivery Food in Korea for 48 Hours,https://www.youtube.com/watch?v=tMBF6NOh7Y4&pp=ygUKa29yZWEgZm9vZA%3D%3D,6일 전,조회수 9.8천회,2024-06-25 00:00:00
407,CanBroke | FOODTOUR DURCH KOREA | Wie schmeckt der Döner?,https://www.youtube.com/watch?v=zOrwKjzv0V4&pp=ygUKa29yZWEgZm9vZA%3D%3D,3주 전,조회수 1.2억회,2024-06-10 00:00:00
408,Korea food Mukbang with mamamoo solar! Makes me feel healthy just by looking~,https://www.youtube.com/watch?v=eWOuCx8ozWM&pp=ygUKa29yZWEgZm9vZA%3D%3D,1년 전,조회수 413회,2023-07-02 00:00:00
409,korean 맛있는 food #korea #food #맛집 #맛있는 #koreantourism #mukbang #먹방 #먹방asmr #delicious #tryit #food,https://www.youtube.com/shorts/wzpSgJaa_9A,2년 전,조회수 11만회,2022-07-02 00:00:00
